epoch,accuracy,loss,lr,mse,precision,recall,val_accuracy,val_loss,val_mse,val_precision,val_recall
33,0.8759258985519409,0.5711727738380432,1e-05,0.11815496534109116,0.9856459498405457,0.7629629373550415,0.8138889074325562,0.6024510264396667,0.17117704451084137,0.8896551728248596,0.7166666388511658
34,0.8839505910873413,0.5665909647941589,1e-05,0.11097227782011032,0.9905362725257874,0.7753086686134338,0.7805555462837219,0.6248449683189392,0.20108312368392944,0.7953216433525085,0.7555555701255798
35,0.8870370388031006,0.5667536854743958,1e-05,0.10868802666664124,0.9860464930534363,0.7851851582527161,0.824999988079071,0.6003968715667725,0.16789552569389343,0.8926174640655518,0.7388888597488403
36,0.8932098746299744,0.5635105967521667,1e-05,0.10321799665689468,0.990755021572113,0.7938271760940552,0.7777777910232544,0.6061838269233704,0.19599121809005737,0.931034505367279,0.6000000238418579
37,0.8956789970397949,0.5617020726203918,1e-05,0.10049590468406677,0.9923195242881775,0.7975308895111084,0.6361111402511597,0.6533074378967285,0.33019694685935974,0.9622641801834106,0.28333333134651184
38,0.8895061612129211,0.5635725855827332,1e-05,0.10384145379066467,0.9876352548599243,0.7888888716697693,0.7972221970558167,0.6157426238059998,0.18365781009197235,0.8203592896461487,0.7611111402511597
39,0.9012345671653748,0.5604224801063538,1e-05,0.09698492288589478,0.9909365773200989,0.809876561164856,0.8111110925674438,0.6108585000038147,0.17221777141094208,0.8294117450714111,0.7833333611488342
40,0.9018518328666687,0.5588681101799011,1e-05,0.09296652674674988,0.9894737005233765,0.8123456835746765,0.7944444417953491,0.6017381548881531,0.1777443140745163,0.89552241563797,0.6666666865348816
41,0.9086419939994812,0.5564185380935669,1e-05,0.0881570428609848,0.992559552192688,0.8234567642211914,0.7555555701255798,0.6312872171401978,0.21352572739124298,0.7771084308624268,0.7166666388511658
42,0.9080246686935425,0.5570230484008789,1e-05,0.08992952108383179,0.9910846948623657,0.8234567642211914,0.8055555820465088,0.597250759601593,0.16544857621192932,0.8985507488250732,0.6888889074325562
43,0.9104938507080078,0.5551727414131165,1e-05,0.08816343545913696,0.9911373853683472,0.8283950686454773,0.7527777552604675,0.6345719695091248,0.2249445617198944,0.782608687877655,0.699999988079071
44,0.9129629731178284,0.5545169115066528,1e-05,0.08619145303964615,0.9926362037658691,0.8320987820625305,0.7916666865348816,0.6095578074455261,0.18870949745178223,0.8620689511299133,0.6944444179534912
45,0.9129629731178284,0.553926944732666,1e-05,0.08547385036945343,0.9897511005401611,0.8345679044723511,0.8055555820465088,0.6052751541137695,0.17151160538196564,0.8716216087341309,0.7166666388511658
46,0.9154320955276489,0.5525893568992615,1e-05,0.08084790408611298,0.9912408590316772,0.8382716178894043,0.7888888716697693,0.6088812351226807,0.18805821239948273,0.8768116235733032,0.6722221970558167
47,0.9179012179374695,0.5518175363540649,1e-05,0.0792575255036354,0.9927219748497009,0.8419753313064575,0.7777777910232544,0.6098379492759705,0.19752222299575806,0.8787878751754761,0.644444465637207
48,0.9191358089447021,0.5509960055351257,1e-05,0.07881991565227509,0.9927431344985962,0.8444444537162781,0.7777777910232544,0.6403064727783203,0.21053694188594818,0.7631579041481018,0.8055555820465088
49,0.9216049313545227,0.550407886505127,1e-05,0.07775170356035233,0.9927849769592285,0.8493826985359192,0.7972221970558167,0.6109716296195984,0.17216050624847412,0.8203592896461487,0.7611111402511597
